pc1,pc2,pc3,file_name,label
4.457185406,-0.945369512,1.483365854,animal_dog_440.jpg,animal_dog
5.881145089,-0.048465436,1.501757978,animal_dog_441.jpg,animal_dog
4.539665091,-0.08322437,1.619167909,animal_dog_442.jpg,animal_dog
4.224160467,-0.094304507,1.87314283,animal_dog_444.jpg,animal_dog
5.578327912,0.304511188,1.859590019,animal_dog_445.jpg,animal_dog
5.808463014,-0.690567021,1.801410716,animal_dog_449.jpg,animal_dog
5.647717641,0.104810486,2.060497072,animal_dog_45.jpg,animal_dog
5.420745259,0.294925705,2.064557036,animal_dog_450.jpg,animal_dog
5.884519655,-0.161179569,1.775443129,animal_dog_451.jpg,animal_dog
5.339834173,0.013607318,1.881321048,animal_dog_454.jpg,animal_dog
4.875634655,0.37608007,1.537461233,animal_dog_455.jpg,animal_dog
5.559030968,0.381788343,2.123089382,animal_dog_457.jpg,animal_dog
3.688232633,-0.673728014,1.275698041,animal_dog_46.jpg,animal_dog
4.534319751,0.265486236,1.989760528,animal_dog_461.jpg,animal_dog
5.439958833,0.114258557,1.760217786,animal_dog_463.jpg,animal_dog
5.047544365,-0.784224293,1.701531253,animal_dog_464.jpg,animal_dog
5.850888599,0.154825291,2.050499449,animal_dog_465.jpg,animal_dog
4.597505446,-0.603743082,1.741039124,animal_dog_466.jpg,animal_dog
4.226247618,0.008290583,1.595634641,animal_dog_467.jpg,animal_dog
5.139789637,-0.690273353,1.537241333,animal_dog_468.jpg,animal_dog
4.380521525,0.193621314,1.335946776,animal_dog_469.jpg,animal_dog
5.596558368,0.03332147,1.791318283,animal_dog_47.jpg,animal_dog
4.385663912,-0.782450769,1.444765836,animal_dog_475.jpg,animal_dog
5.442774659,-0.496321808,1.901693776,animal_dog_476.jpg,animal_dog
5.383732105,0.01390668,1.863796085,animal_dog_477.jpg,animal_dog
4.269195291,-0.35329281,1.978754042,animal_dog_478.jpg,animal_dog
5.600479861,0.19325609,2.129971733,animal_dog_48.jpg,animal_dog
5.468821343,-0.187316747,2.129615334,animal_dog_480.jpg,animal_dog
4.42633102,-0.496233054,1.316461681,animal_dog_481.jpg,animal_dog
5.399585166,-0.169255153,1.953981285,animal_dog_483.jpg,animal_dog
5.296613586,-0.557010879,1.458391635,animal_dog_484.jpg,animal_dog
4.684008039,-0.405995417,1.449901081,animal_dog_485.jpg,animal_dog
3.906771897,-0.80681463,1.831183164,animal_dog_486.jpg,animal_dog
4.169578918,-0.235452856,1.085449252,animal_dog_489.jpg,animal_dog
4.239151533,-0.87951498,1.417413928,animal_dog_49.jpg,animal_dog
4.625658487,0.080617926,1.711784113,animal_dog_491.jpg,animal_dog
5.227594735,0.217801698,1.92811237,animal_dog_494.jpg,animal_dog
5.60091492,0.187441276,2.023265611,animal_dog_495.jpg,animal_dog
4.393084433,-0.297310116,1.711402807,animal_dog_496.jpg,animal_dog
4.627097386,-0.67276391,1.509115678,animal_dog_499.jpg,animal_dog
3.912608063,-0.302305859,1.447734733,animal_dog_5.jpg,animal_dog
4.918991045,0.290442559,1.834598915,animal_dog_500.jpg,animal_dog
5.212349136,0.050977754,1.848888652,animal_dog_501.jpg,animal_dog
5.505637272,0.155502302,1.975697458,animal_dog_503.jpg,animal_dog
4.591955035,-1.25822777,1.244284538,animal_dog_507.jpg,animal_dog
4.199398119,-0.472672696,1.258596043,animal_dog_51.jpg,animal_dog
5.293356968,0.437997487,2.002117821,animal_dog_511.jpg,animal_dog
4.602659664,-0.30034668,1.385975049,animal_dog_512.jpg,animal_dog
5.746138877,0.099830776,1.652030623,animal_dog_516.jpg,animal_dog
4.124588008,-0.128173833,1.120316431,animal_dog_517.jpg,animal_dog
4.746088016,-0.132484548,1.550054512,animal_dog_518.jpg,animal_dog
4.669735868,-0.832942734,1.347116784,animal_dog_519.jpg,animal_dog
4.996098936,-1.05420749,1.350338368,animal_dog_52.jpg,animal_dog
3.687386539,-0.840975291,0.545508044,animal_dog_520.jpg,animal_dog
5.183073909,-0.695710593,1.428365782,animal_dog_521.jpg,animal_dog
5.109033383,-0.286423662,1.375368942,animal_dog_522.jpg,animal_dog
4.748461004,0.527681976,1.645355337,animal_dog_523.jpg,animal_dog
5.340666374,0.302963838,2.055868227,animal_dog_524.jpg,animal_dog
4.336123941,-0.690681987,1.150825648,animal_dog_525.jpg,animal_dog
4.901195717,-0.361310216,1.500227973,animal_dog_527.jpg,animal_dog
5.197814437,-0.04089162,1.382066539,animal_dog_53.jpg,animal_dog
5.17329382,0.183673146,1.724088832,animal_dog_530.jpg,animal_dog
5.546840194,-0.110824621,1.807433541,animal_dog_531.jpg,animal_dog
5.34088573,0.30198138,1.372541,animal_dog_532.jpg,animal_dog
4.230428097,-0.458561627,1.49761706,animal_dog_533.jpg,animal_dog
4.779851339,-0.743719173,1.347181743,animal_dog_534.jpg,animal_dog
5.512949019,-0.349488805,1.890800333,animal_dog_535.jpg,animal_dog
5.006475844,0.24119552,1.387128522,animal_dog_537.jpg,animal_dog
5.480659554,-0.086950831,1.963637684,animal_dog_538.jpg,animal_dog
5.512500353,-0.638208415,1.581022442,animal_dog_545.jpg,animal_dog
5.150638154,-0.649376241,1.495645827,animal_dog_546.jpg,animal_dog
5.303562651,0.123552791,2.041595762,animal_dog_549.jpg,animal_dog
4.727122448,-0.594230101,1.809767875,animal_dog_55.jpg,animal_dog
5.573556228,0.025265156,1.711678638,animal_dog_553.jpg,animal_dog
5.879867306,-0.420464423,1.988851114,animal_dog_554.jpg,animal_dog
5.153120862,-0.4286803,1.470681016,animal_dog_556.jpg,animal_dog
5.435315011,0.203231326,1.891149404,animal_dog_558.jpg,animal_dog
5.261457762,0.130755027,1.728724392,animal_dog_559.jpg,animal_dog
4.960785444,-0.175427555,1.799885262,animal_dog_560.jpg,animal_dog
4.960608285,-0.204247767,1.738812157,animal_dog_561.jpg,animal_dog
4.598702997,-0.347301807,1.765468277,animal_dog_565.jpg,animal_dog
4.755844847,0.606157149,1.907710398,animal_dog_566.jpg,animal_dog
4.872812148,0.110059273,1.608674478,animal_dog_568.jpg,animal_dog
5.428074149,-0.250026238,1.860614201,animal_dog_57.jpg,animal_dog
4.514612749,0.245126425,1.37556714,animal_dog_570.jpg,animal_dog
6.013838561,-0.072043512,1.89083054,animal_dog_575.jpg,animal_dog
4.444809354,-0.439337429,1.034754401,animal_dog_576.jpg,animal_dog
4.113137549,-0.26516956,1.311461536,animal_dog_578.jpg,animal_dog
5.834589342,-0.565362383,1.633968285,animal_dog_579.jpg,animal_dog
4.967056246,-0.239776257,1.931269517,animal_dog_58.jpg,animal_dog
5.79158698,-0.673378362,1.656073384,animal_dog_587.jpg,animal_dog
5.649489504,-0.187910876,1.877432352,animal_dog_588.jpg,animal_dog
4.581784496,0.53202878,2.084921682,animal_dog_59.jpg,animal_dog
5.784272079,-0.74057849,1.778151355,animal_dog_590.jpg,animal_dog
5.054376307,0.451030196,1.738961179,animal_dog_591.jpg,animal_dog
4.196492032,-0.896399579,1.238037865,animal_dog_592.jpg,animal_dog
5.151308543,0.229475973,1.072296823,animal_dog_594.jpg,animal_dog
5.4253358,-0.199149201,2.165766309,animal_dog_595.jpg,animal_dog
4.707033241,-0.820955523,1.275314837,animal_dog_598.jpg,animal_dog
5.437190072,-0.609223559,1.775202801,animal_dog_599.jpg,animal_dog
4.324646737,0.332959161,1.700462958,animal_dog_60.jpg,animal_dog
6.189911653,0.395855172,1.763041143,animal_dog_602.jpg,animal_dog
5.808788555,0.391331974,1.566187877,animal_dog_603.jpg,animal_dog
5.608841198,0.037496709,1.934101837,animal_dog_605.jpg,animal_dog
4.744356076,0.231139253,1.996740515,animal_dog_606.jpg,animal_dog
5.312477801,-0.28808413,2.096294891,animal_dog_607.jpg,animal_dog
5.356835794,-0.361777157,1.585923437,animal_dog_608.jpg,animal_dog
5.539357387,-0.454674745,1.483750089,animal_dog_610.jpg,animal_dog
4.529900259,-0.27812172,1.499644402,animal_dog_611.jpg,animal_dog
5.112129747,0.299311396,1.606659465,animal_dog_613.jpg,animal_dog
4.759578524,-0.590389001,1.023460749,animal_dog_615.jpg,animal_dog
4.149056698,0.037683223,1.616913553,animal_dog_617.jpg,animal_dog
5.39104464,-0.052192439,1.682992537,animal_dog_62.jpg,animal_dog
5.552039009,-0.030096266,1.851087855,animal_dog_620.jpg,animal_dog
4.460763154,-0.866049593,1.726002918,animal_dog_621.jpg,animal_dog
4.707086387,-0.429346648,1.589830732,animal_dog_622.jpg,animal_dog
4.618278872,-0.042714912,1.496087698,animal_dog_624.jpg,animal_dog
4.570318126,-0.009085343,1.69763624,animal_dog_626.jpg,animal_dog
5.799433721,0.121431564,2.122939667,animal_dog_628.jpg,animal_dog
5.011698052,-0.752096241,1.332695342,animal_dog_629.jpg,animal_dog
4.971236948,0.022118208,1.359383777,animal_dog_632.jpg,animal_dog
5.45352024,-0.066435301,1.525433156,animal_dog_633.jpg,animal_dog
5.578333262,-0.073415266,1.88826137,animal_dog_636.jpg,animal_dog
5.133202299,-0.463704831,1.696220578,animal_dog_637.jpg,animal_dog
5.882364982,0.468501194,1.553821272,animal_dog_638.jpg,animal_dog
6.176872966,0.156445619,2.12042172,animal_dog_641.jpg,animal_dog
4.681301275,-0.525652198,1.519272066,animal_dog_642.jpg,animal_dog
5.10419018,-0.532617941,1.507427989,animal_dog_645.jpg,animal_dog
4.773861368,-0.300244752,1.39295982,animal_dog_647.jpg,animal_dog
5.677024599,0.150714072,1.647222923,animal_dog_649.jpg,animal_dog
4.195097622,-1.110346505,1.465136562,animal_dog_651.jpg,animal_dog
5.460171895,0.204315706,2.030725052,animal_dog_652.jpg,animal_dog
5.181014452,0.095044326,1.855588494,animal_dog_657.jpg,animal_dog
3.394020557,-1.069461023,1.050784645,animal_dog_658.jpg,animal_dog
5.348632425,-0.400332848,1.679053732,animal_dog_662.jpg,animal_dog
4.209894788,-0.649564679,1.156579076,animal_dog_664.jpg,animal_dog
4.272216328,-0.118196576,1.226562987,animal_dog_665.jpg,animal_dog
5.134066653,-0.654350519,1.630077591,animal_dog_666.jpg,animal_dog
5.441645358,-0.27101385,1.985013385,animal_dog_667.jpg,animal_dog
4.974084003,-0.513486534,1.21328635,animal_dog_669.jpg,animal_dog
5.682175061,0.015023027,1.709327349,animal_dog_672.jpg,animal_dog
4.41061979,0.157891232,1.486183507,animal_dog_675.jpg,animal_dog
5.197148897,-0.122905764,1.815684794,animal_dog_677.jpg,animal_dog
5.44832347,0.095810997,1.893231553,animal_dog_68.jpg,animal_dog
4.910274229,0.155317126,1.708813253,animal_dog_682.jpg,animal_dog
4.523065786,0.230669026,1.862302154,animal_dog_683.jpg,animal_dog
4.634867857,-0.491502207,1.451294898,animal_dog_686.jpg,animal_dog
4.409306849,-0.373219612,1.316667181,animal_dog_687.jpg,animal_dog
5.857027887,0.408799828,1.188962966,animal_dog_688.jpg,animal_dog
1.922295602,-0.097455936,1.001713481,animal_dog_689.jpg,animal_dog
5.469624584,0.362077097,1.664927876,animal_dog_69.jpg,animal_dog
5.796562319,0.068819675,1.783885374,animal_dog_690.jpg,animal_dog
5.907479639,-0.465300776,1.753179772,animal_dog_692.jpg,animal_dog
5.203051658,-1.574355353,1.184987649,animal_dog_693.jpg,animal_dog
3.910348621,-1.021120662,1.500682691,animal_dog_695.jpg,animal_dog
5.12949817,0.060064341,1.216020126,animal_dog_696.jpg,animal_dog
5.092443365,-0.254480204,1.691622373,animal_dog_70.jpg,animal_dog
5.039915607,-0.273196476,1.549553064,animal_dog_702.jpg,animal_dog
3.814652328,1.059741641,1.583066481,animal_dog_703.jpg,animal_dog
3.923818477,-0.54414088,1.104143227,animal_dog_705.jpg,animal_dog
4.918089011,-0.549120824,1.42218641,animal_dog_706.jpg,animal_dog
5.464035426,-0.346225952,1.33795079,animal_dog_707.jpg,animal_dog
5.835684676,-0.030369971,1.84791387,animal_dog_71.jpg,animal_dog
5.646063426,0.302330503,1.901526207,animal_dog_710.jpg,animal_dog
4.672513521,-0.158350442,1.373303288,animal_dog_711.jpg,animal_dog
4.939565877,-0.066191126,1.855848166,animal_dog_712.jpg,animal_dog
3.888862248,-0.571323796,1.388344277,animal_dog_716.jpg,animal_dog
6.016317317,-0.203928869,1.658455733,animal_dog_717.jpg,animal_dog
5.621107252,-0.23371738,1.922229507,animal_dog_719.jpg,animal_dog
4.631552345,-0.57964362,1.174883778,animal_dog_720.jpg,animal_dog
5.110361841,-0.82253092,2.057927347,animal_dog_721.jpg,animal_dog
5.85161927,0.344701177,1.954015148,animal_dog_723.jpg,animal_dog
4.581194534,0.03361973,1.284914049,animal_dog_724.jpg,animal_dog
4.916060736,0.409541853,1.364607525,animal_dog_731.jpg,animal_dog
5.537961734,0.097468014,1.685690084,animal_dog_732.jpg,animal_dog
4.214233208,-0.860330933,1.361787429,animal_dog_734.jpg,animal_dog
5.30423584,0.844943603,1.969239796,animal_dog_738.jpg,animal_dog
4.618664652,-1.2832347,1.342885878,animal_dog_739.jpg,animal_dog
5.013678104,-0.320303795,1.91257976,animal_dog_740.jpg,animal_dog
5.401405947,0.320769287,1.549021493,animal_dog_742.jpg,animal_dog
4.893229819,-0.227091063,1.650257209,animal_dog_743.jpg,animal_dog
4.957409507,0.314567417,1.637826228,animal_dog_744.jpg,animal_dog
4.960129513,-0.021019359,1.707113769,animal_dog_745.jpg,animal_dog
4.754057726,0.542873914,1.822902443,animal_dog_747.jpg,animal_dog
5.501620947,-0.342255904,1.403421745,animal_dog_750.jpg,animal_dog
5.806884376,0.181006378,1.57327927,animal_dog_752.jpg,animal_dog
3.650077321,0.689196412,1.203419338,animal_dog_753.jpg,animal_dog
5.608431438,0.109657279,1.802241978,animal_dog_755.jpg,animal_dog
5.118772115,-0.640111699,1.732988742,animal_dog_756.jpg,animal_dog
5.380831056,0.143638266,1.566790064,animal_dog_757.jpg,animal_dog
5.119438316,-0.066988054,1.758382889,animal_dog_758.jpg,animal_dog
4.627550047,0.367872986,2.339750962,animal_dog_759.jpg,animal_dog
4.500983009,0.051439912,1.750018432,animal_dog_768.jpg,animal_dog
5.058869198,-0.176014275,1.365142224,animal_dog_769.jpg,animal_dog
4.780728232,-0.653238187,1.552490254,animal_dog_772.jpg,animal_dog
5.322225676,-0.292009317,1.659088627,animal_dog_773.jpg,animal_dog
5.401243513,0.055999188,1.836013321,animal_dog_776.jpg,animal_dog
5.364129237,-0.575451553,1.358120946,animal_dog_778.jpg,animal_dog
5.151176169,0.500223661,1.759932321,animal_dog_779.jpg,animal_dog
5.720369426,0.179721618,1.782783987,animal_dog_78.jpg,animal_dog
4.459194846,-0.304314947,2.071386671,animal_dog_781.jpg,animal_dog
5.519194991,-0.235436804,1.552503676,animal_dog_782.jpg,animal_dog
5.377866874,-0.070979196,2.095500196,animal_dog_783.jpg,animal_dog
4.345843714,-0.653052053,1.481350767,animal_dog_784.jpg,animal_dog
4.206241969,-0.445321081,1.075970601,animal_dog_785.jpg,animal_dog
4.112708309,0.68404215,1.803031273,animal_dog_788.jpg,animal_dog
6.020460326,0.340386842,1.597905741,animal_dog_789.jpg,animal_dog
5.791843458,0.218020287,1.879270212,animal_dog_79.jpg,animal_dog
5.363779286,0.227726041,1.522972601,animal_dog_791.jpg,animal_dog
4.301375085,0.172222441,1.112529856,animal_dog_794.jpg,animal_dog
5.498866043,0.241183707,1.680696286,animal_dog_795.jpg,animal_dog
5.155911719,-0.865813746,1.366335295,animal_dog_799.jpg,animal_dog
4.156065721,-0.474219587,1.57714045,animal_dog_8.jpg,animal_dog
5.903152602,0.082378508,1.873665406,animal_dog_80.jpg,animal_dog
5.296541339,-0.270254745,1.735811515,animal_dog_806.jpg,animal_dog
4.48890186,-0.521862664,0.890302802,animal_dog_807.jpg,animal_dog
5.140014823,0.078629482,1.82909455,animal_dog_808.jpg,animal_dog
4.471199462,-0.200208889,1.452760338,animal_dog_809.jpg,animal_dog
4.477443214,0.360600199,1.869773273,animal_dog_81.jpg,animal_dog
5.424031003,-0.993370697,1.49644841,animal_dog_811.jpg,animal_dog
5.614186033,0.223415627,1.709911945,animal_dog_813.jpg,animal_dog
4.905828155,-0.545503044,1.828365992,animal_dog_823.jpg,animal_dog
5.908715028,-0.142016042,1.95120357,animal_dog_824.jpg,animal_dog
5.988243174,-0.011742963,1.973161264,animal_dog_825.jpg,animal_dog
5.103291333,0.374806748,1.814639743,animal_dog_826.jpg,animal_dog
4.79062854,0.333975659,1.6437037,animal_dog_83.jpg,animal_dog
5.20987341,-0.522022475,1.876116052,animal_dog_830.jpg,animal_dog
4.148103112,-0.368296141,1.67919682,animal_dog_832.jpg,animal_dog
5.209534695,-0.471708763,1.714453429,animal_dog_834.jpg,animal_dog
5.012389212,-0.06284218,1.851727247,animal_dog_835.jpg,animal_dog
5.732083011,-0.275551672,1.633178369,animal_dog_840.jpg,animal_dog
5.476457585,-0.415991739,1.787422307,animal_dog_841.jpg,animal_dog
5.028175295,0.030257199,1.654644057,animal_dog_843.jpg,animal_dog
4.844322718,0.223648128,2.282254252,animal_dog_845.jpg,animal_dog
5.97542819,-0.012444654,2.024875013,animal_dog_846.jpg,animal_dog
4.685415374,0.050485262,1.606115554,animal_dog_85.jpg,animal_dog
5.942847257,-0.261453461,1.8584842,animal_dog_851.jpg,animal_dog
5.115007646,-0.885771508,1.485335272,animal_dog_853.jpg,animal_dog
5.404674253,-0.561968961,1.666199422,animal_dog_854.jpg,animal_dog
5.189496159,-0.576747639,1.628788094,animal_dog_857.jpg,animal_dog
4.974859942,-0.514334654,1.51395129,animal_dog_860.jpg,animal_dog
5.265533441,0.213504083,2.022207503,animal_dog_864.jpg,animal_dog
5.235009097,-0.034365192,1.624627862,animal_dog_87.jpg,animal_dog
4.258151716,-0.592326591,1.168061612,animal_dog_870.jpg,animal_dog
3.996478422,0.205270784,1.778719593,animal_dog_871.jpg,animal_dog
4.673938063,-0.149216047,1.889219844,animal_dog_875.jpg,animal_dog
4.47791491,-0.081847062,2.045992729,animal_dog_878.jpg,animal_dog
4.619032077,0.072034529,1.964251241,animal_dog_88.jpg,animal_dog
5.658560672,0.489544584,1.832407265,animal_dog_880.jpg,animal_dog
5.299000346,-0.358464395,1.234956161,animal_dog_881.jpg,animal_dog
5.134999674,-0.916295017,1.364178649,animal_dog_882.jpg,animal_dog
2.762460137,0.697409807,1.863924223,animal_dog_883.jpg,animal_dog
5.248884599,-0.001617034,2.244342412,animal_dog_884.jpg,animal_dog
4.534861163,-1.018348553,1.446463992,animal_dog_885.jpg,animal_dog
5.368349912,-0.647878927,1.577046533,animal_dog_889.jpg,animal_dog
3.766217024,-0.753104017,1.374162695,animal_dog_891.jpg,animal_dog
4.712789098,-0.256238129,1.362378599,animal_dog_892.jpg,animal_dog
5.274401036,0.108591311,1.6281277,animal_dog_895.jpg,animal_dog
4.843113564,-0.151058119,2.136735657,animal_dog_896.jpg,animal_dog
4.494748714,-0.328809228,1.247658944,animal_dog_90.jpg,animal_dog
3.23920154,-0.980340415,1.134584848,animal_dog_900.jpg,animal_dog
5.582242251,0.451004979,1.975596904,animal_dog_901.jpg,animal_dog
5.876676575,0.146426521,1.866018281,animal_dog_903.jpg,animal_dog
4.839228053,-0.546662272,1.450661398,animal_dog_904.jpg,animal_dog
4.727024101,-0.6392467,1.361744713,animal_dog_905.jpg,animal_dog
4.306638122,0.259335332,1.838586808,animal_dog_906.jpg,animal_dog
5.499281947,-0.358142531,1.889811321,animal_dog_907.jpg,animal_dog
5.033848514,-0.39069163,1.758147023,animal_dog_91.jpg,animal_dog
4.62367697,0.18136467,1.788191732,animal_dog_911.jpg,animal_dog
4.988627716,-0.489334261,1.697631882,animal_dog_912.jpg,animal_dog
5.694018502,0.010135896,1.741670988,animal_dog_913.jpg,animal_dog
5.106032164,-0.806993295,1.490728121,animal_dog_914.jpg,animal_dog
5.323416778,0.294565697,1.740913273,animal_dog_917.jpg,animal_dog
4.862106227,-0.419228719,1.544127107,animal_dog_918.jpg,animal_dog
5.385452307,-0.104137677,1.652189207,animal_dog_92.jpg,animal_dog
4.838761354,0.214569347,1.645188474,animal_dog_921.jpg,animal_dog
5.413674919,-0.542984718,1.517203689,animal_dog_922.jpg,animal_dog
3.589909248,-0.291100747,1.183316542,animal_dog_926.jpg,animal_dog
5.344527411,0.038686315,2.416721705,animal_dog_927.jpg,animal_dog
5.556954154,-0.103225213,1.919154318,animal_dog_931.jpg,animal_dog
3.920357273,-0.845900243,1.420177861,animal_dog_933.jpg,animal_dog
3.88976882,-0.754340308,1.218004255,animal_dog_934.jpg,animal_dog
5.350095409,-0.123247538,1.930991388,animal_dog_936.jpg,animal_dog
5.418954341,0.203999305,1.922727243,animal_dog_938.jpg,animal_dog
4.969587731,-0.401690761,1.658347426,animal_dog_94.jpg,animal_dog
5.860041116,0.402809483,1.86939851,animal_dog_941.jpg,animal_dog
4.735446867,-0.580396622,1.693294908,animal_dog_942.jpg,animal_dog
4.367884165,-0.590659301,1.110474499,animal_dog_943.jpg,animal_dog
5.516753533,-0.20266408,1.811247912,animal_dog_944.jpg,animal_dog
5.652639535,-0.198382843,1.994402908,animal_dog_945.jpg,animal_dog
4.987865987,-0.032328186,1.396840994,animal_dog_946.jpg,animal_dog
4.377883068,-0.012143247,1.136698462,animal_dog_947.jpg,animal_dog
4.905552967,0.137963939,2.195901304,animal_dog_950.jpg,animal_dog
5.000423452,-0.036426856,1.680917303,animal_dog_951.jpg,animal_dog
5.59299772,-0.575567253,1.37641353,animal_dog_953.jpg,animal_dog
5.407669349,-0.527703694,1.405265347,animal_dog_956.jpg,animal_dog
3.847463899,-0.698126943,1.683405011,animal_dog_96.jpg,animal_dog
5.749677716,0.417770249,1.888266077,animal_dog_967.jpg,animal_dog
5.50038117,0.331642705,2.112861334,animal_dog_969.jpg,animal_dog
4.642274165,0.381903005,1.664929847,animal_dog_971.jpg,animal_dog
4.146852195,-0.207732369,1.315337047,animal_dog_973.jpg,animal_dog
4.04470378,-1.021648799,0.862040456,animal_dog_974.jpg,animal_dog
4.830140136,0.281467761,1.588729853,animal_dog_975.jpg,animal_dog
4.380938045,0.021537679,1.372277563,animal_dog_977.jpg,animal_dog
5.643521935,0.219618605,1.687142264,animal_dog_978.jpg,animal_dog
5.423881252,-0.130263084,1.907724172,animal_dog_982.jpg,animal_dog
4.569975885,-0.431369747,1.532512747,animal_dog_983.jpg,animal_dog
5.064436512,0.276687233,2.053432017,animal_dog_984.jpg,animal_dog
4.781750224,-0.174688,1.273043398,animal_dog_986.jpg,animal_dog
4.604342248,-0.114964326,1.115863303,animal_dog_987.jpg,animal_dog
5.321277666,-0.163599247,1.67065012,animal_dog_988.jpg,animal_dog
4.94468199,0.052652159,1.985232754,animal_dog_989.jpg,animal_dog
5.241359561,-0.965494564,1.662583627,animal_dog_99.jpg,animal_dog
5.946443536,0.072493006,1.884967258,animal_dog_991.jpg,animal_dog
5.746810391,0.438040953,1.600497533,animal_dog_992.jpg,animal_dog
4.099510909,0.130959065,1.105385256,animal_dog_993.jpg,animal_dog
4.840545316,-0.499203788,1.065643681,animal_dog_997.jpg,animal_dog
4.527577081,-0.68302929,1.604581787,animal_dog_998.jpg,animal_dog
5.313173119,0.212889882,2.162464038,animal_dog_999.jpg,animal_dog
-4.244809333,-4.936318547,-1.424556076,entertainment_animation_10.jpg,entertainment_animation
-3.801548062,-4.661367281,-1.736402305,entertainment_animation_100.jpg,entertainment_animation
-3.675581025,-4.723223459,-1.354636126,entertainment_animation_101.jpg,entertainment_animation
-3.614227906,-4.354332226,-1.685476071,entertainment_animation_102.jpg,entertainment_animation
-3.991830044,-4.767809904,-1.811105258,entertainment_animation_106.jpg,entertainment_animation
-3.582289575,-4.779709526,-1.500390872,entertainment_animation_107.jpg,entertainment_animation
-3.945053295,-5.206606929,-1.715996217,entertainment_animation_108.jpg,entertainment_animation
-3.91715123,-4.852638989,-1.979790341,entertainment_animation_109.jpg,entertainment_animation
-4.092496338,-4.507749424,-1.811984781,entertainment_animation_110.jpg,entertainment_animation
-3.887312891,-4.524491978,-1.407709583,entertainment_animation_112.jpg,entertainment_animation
-3.881737654,-4.861571433,-1.646631472,entertainment_animation_114.jpg,entertainment_animation
-3.505804381,-4.895794076,-1.949043458,entertainment_animation_116.jpg,entertainment_animation
-3.767903008,-4.712712456,-1.658260303,entertainment_animation_117.jpg,entertainment_animation
-4.074069358,-4.907273755,-1.711430083,entertainment_animation_119.jpg,entertainment_animation
-3.703445977,-5.312027268,-1.790244542,entertainment_animation_12.jpg,entertainment_animation
-3.779923483,-4.791755252,-1.448606638,entertainment_animation_120.jpg,entertainment_animation
-3.288040967,-4.663665266,-1.978618718,entertainment_animation_121.jpg,entertainment_animation
-3.956445524,-5.003016463,-1.584199827,entertainment_animation_124.jpg,entertainment_animation
-4.197312988,-4.963196211,-1.617190294,entertainment_animation_126.jpg,entertainment_animation
-4.354686428,-4.234268773,-1.605566632,entertainment_animation_127.jpg,entertainment_animation
-3.981833386,-5.138682556,-1.885128458,entertainment_animation_128.jpg,entertainment_animation
-4.081365145,-4.727211648,-1.647633951,entertainment_animation_129.jpg,entertainment_animation
-4.049652326,-4.806745059,-1.409183326,entertainment_animation_134.jpg,entertainment_animation
-3.724512633,-4.733868039,-1.558097422,entertainment_animation_138.jpg,entertainment_animation
-4.305235145,-4.998855177,-1.665440117,entertainment_animation_139.jpg,entertainment_animation
-4.187290194,-4.754236521,-1.667393757,entertainment_animation_14.jpg,entertainment_animation
-4.199923014,-4.753765409,-1.740607835,entertainment_animation_141.jpg,entertainment_animation
-3.691257654,-4.762603251,-1.388380895,entertainment_animation_142.jpg,entertainment_animation
-3.836798259,-4.322172166,-1.402720163,entertainment_animation_143.jpg,entertainment_animation
-3.694729803,-5.119602331,-1.74613347,entertainment_animation_144.jpg,entertainment_animation
-3.731298996,-4.979394084,-1.693877493,entertainment_animation_145.jpg,entertainment_animation
-3.851227381,-4.273301484,-1.521775111,entertainment_animation_146.jpg,entertainment_animation
-3.453539642,-4.96801937,-1.732113555,entertainment_animation_147.jpg,entertainment_animation
-4.136610895,-5.054556154,-1.663061055,entertainment_animation_149.jpg,entertainment_animation
-3.958538092,-5.029582818,-1.755446675,entertainment_animation_150.jpg,entertainment_animation
-3.598166832,-4.939110305,-1.431849694,entertainment_animation_151.jpg,entertainment_animation
-3.849084352,-4.324724514,-1.559341519,entertainment_animation_156.jpg,entertainment_animation
-3.681119308,-4.340504121,-1.396470418,entertainment_animation_158.jpg,entertainment_animation
-4.176059536,-4.949822222,-1.605435222,entertainment_animation_159.jpg,entertainment_animation
-4.0335435,-5.095208393,-1.644134966,entertainment_animation_16.jpg,entertainment_animation
-3.737120749,-4.853198773,-1.67939837,entertainment_animation_161.jpg,entertainment_animation
-3.60199563,-4.296920149,-1.38261522,entertainment_animation_164.jpg,entertainment_animation
-4.141072835,-4.941917605,-1.745106321,entertainment_animation_166.jpg,entertainment_animation
-3.90451122,-4.935955573,-1.725875186,entertainment_animation_168.jpg,entertainment_animation
-4.021057622,-4.934876212,-2.043330198,entertainment_animation_169.jpg,entertainment_animation
-3.963400184,-4.662857939,-1.472307708,entertainment_animation_170.jpg,entertainment_animation
-4.137216385,-5.019683828,-1.605291465,entertainment_animation_172.jpg,entertainment_animation
-4.126551783,-4.700710514,-1.634956954,entertainment_animation_173.jpg,entertainment_animation
-4.220470498,-4.637695971,-1.371016833,entertainment_animation_174.jpg,entertainment_animation
-3.878490444,-5.147025901,-1.568436996,entertainment_animation_176.jpg,entertainment_animation
-3.915371988,-4.976325816,-1.54982411,entertainment_animation_178.jpg,entertainment_animation
-3.790141029,-5.530459564,-1.674071574,entertainment_animation_179.jpg,entertainment_animation
-3.949970697,-4.718181412,-1.428066516,entertainment_animation_18.jpg,entertainment_animation
